gross,duration,Rating,action,adventure,biography,comedy,crime,drama,family,fantasy,history,horror,mystery,romance,scifi,thriller,war,western,musical,animation,sport,music,noir,yearPublished,monthPublished,budget,disney,warner,sony,universal,fox,paramount,summit,dimension,mgm,dreamworks,marvel,miramax,columbia,united,utv,pixomondo,dharma,productionCorpsOthers,contentRating,language,location,tfidf1,tfidf2,tfidf3,tfidf4
8,114,50,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2012,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13,51,7,0
16,84,51,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2006,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,16,46,3,0
16,119,68,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,7,19,2,1
17,101,58,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,29,0,0
17,86,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,5,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,10,64,1,0
16,125,56,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,12,42,11,0
16,89,53,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,5,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8,6,1,0
16,88,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,8,45,2,1
17,93,69,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,25,4,0
16,140,66,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,11,44,0,0
16,105,56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,32,2,0
15,96,60,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,10,5,15,3,0
17,109,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,41,1,0
18,114,62,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,9,28,0,0
11,91,53,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5,40,2,0
15,93,63,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,37,0,0
15,95,42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,8,47,4,0
17,112,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,6,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,9,36,4,1
16,108,65,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10,8,38,2,0
17,88,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,20,2,0
18,94,44,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,18,1,0
11,106,62,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,6,23,0,0
18,114,63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,12,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,32,2,0
15,130,65,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,6,28,3,0
11,105,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,2,21,3,0
11,103,59,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,3,63,5,0
12,108,76,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,3,37,8,0
16,93,43,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1998,4,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,18,0,0
17,160,73,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,7,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,10,7,47,1,0
17,98,66,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,7,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,37,4,1
16,109,67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,6,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,17,1,0
9,109,45,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,33,0,0
14,86,63,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14,45,4,0
17,114,58,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,12,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,30,0,1
16,104,57,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,15,51,6,1
17,114,62,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,6,19,0,0
9,99,62,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,11,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,9,73,6,0
15,106,55,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,17,0,0
17,99,58,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1994,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,13,26,4,0
17,102,66,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,21,2,0
17,103,70,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,23,0,0
17,91,63,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988,7,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,20,1,0
14,103,72,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,13,55,5,0
16,94,62,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,44,5,0
15,96,23,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2005,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,53,0,0
14,96,65,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,26,1,0
18,123,58,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1974,11,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,10,55,4,0
17,110,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,12,57,5,0
18,93,63,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,5,20,1,0
17,97,61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,8,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,24,1,0
16,122,74,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,50,0,0
17,81,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,30,0,0
17,132,63,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,10,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,7,20,3,0
17,125,59,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,31,0,0
16,101,53,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,7,46,1,0
10,95,64,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7,14,1,0
16,119,76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,5,30,3,0
17,116,66,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,34,4,0
16,96,52,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,47,4,1
17,97,63,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,20,0,0
16,124,62,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,9,34,2,0
13,105,64,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,9,46,3,0
14,100,62,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,7,16,0,0
17,109,63,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,5,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,30,2,0
16,116,73,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,7,67,4,0
17,91,53,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,7,45,4,0
16,90,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,28,1,0
17,110,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,7,23,4,0
15,116,75,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,13,1,0
17,104,77,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,10,64,4,1
12,84,74,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,19,1,0
16,105,50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1997,9,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,18,1,0
15,81,52,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,6,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,22,1,0
17,94,65,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2004,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,13,0,0
16,90,57,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,15,0,0
17,133,64,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,3,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,33,3,0
13,84,72,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2006,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10,8,50,7,0
17,87,59,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2001,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,36,6,1
16,81,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,5,30,2,0
16,118,63,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2009,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,16,1,0
17,88,56,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,5,46,4,0
15,122,74,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,3,18,2,0
12,96,55,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,17,47,4,0
16,111,63,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,3,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,43,1,0
16,89,37,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1998,8,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,22,4,0
17,121,38,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,6,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,13,42,1,0
13,112,69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,10,7,18,0,0
16,113,61,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,12,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,22,0,0
17,94,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,64,5,0
16,98,61,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,3,29,3,0
17,87,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,10,10,30,3,0
16,114,60,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1984,5,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,31,1,0
16,86,50,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1989,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,34,4,3
17,95,37,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,6,40,9,0
16,99,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,64,1,1
17,119,68,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,27,0,0
16,91,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,11,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,8,62,8,1
17,84,52,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,29,1,0
17,101,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,24,1,0
16,100,58,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,7,23,0,0
15,98,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1996,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13,52,5,0
18,89,44,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,30,3,0
18,116,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2000,4,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,27,2,0
12,124,59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,1,38,1,0
13,141,76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,10,10,56,7,1
13,111,62,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,10,2,27,3,0
11,109,47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,3,17,0,0
17,104,55,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,5,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,42,8,1
17,131,65,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,3,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,25,3,0
15,114,70,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,10,6,53,8,0
17,123,59,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2000,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,8,24,2,0
10,90,59,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,2,9,0,0
16,104,53,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,10,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,15,0,0
14,183,73,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,7,5,56,2,0
15,116,69,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,7,23,0,0
13,86,61,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,9,35,1,0
17,115,66,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,56,3,0
17,111,63,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,9,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,19,27,5,0
16,114,70,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,37,1,0
16,111,65,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,34,3,0
17,80,65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,10,9,35,3,0
17,75,45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,3,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,12,0,0
18,121,66,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,26,3,0
16,92,65,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,8,39,3,0
18,110,55,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,3,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,8,31,2,0
17,118,59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1979,12,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,2,28,0,0
19,91,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,3,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,8,47,6,0
16,114,62,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,5,37,2,0
13,161,67,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,1,9,0,0
17,83,61,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,8,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,16,34,5,0
16,106,55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1986,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,26,3,0
